Ordem,OS,OS UNICA,FINAL,EQUIPE,RESPONSAVEL,CANAL,STATUS,CODIGO/CLIENTE,PRODUTO,QTD,DATA DE ENTREGA,SEMANA NO ANO,MES ENTREGA,ANO ENTREGA,ANO-MES entrega,CATEGORIA CONVERSOR,QUANTIDADE PONDERADA
3458,12553-1,12553,1,EQ-6,,ATACADO,ENTREGA TOTAL,2870,CADERNO ORGANIZADOR DUO ASTRAL PAUTADO & PONTADO 17X24 ESPAÇO TEMPO PRETO,"60,00",06/10/2023,2023-41,10,2023,10-2023,Caderno organizador,120
3459,12554-1,12554,1,EQ-6,,ATACADO,ENTREGA TOTAL,4799,CADERNO ORGANIZADOR DUO PÓLEN PAUTADO & PONTADO 17X24 TROPICÁLIA PRETO,"340,00",02/10/2023,2023-41,10,2023,10-2023,Caderno organizador,680
3460,12554-1,12554,1,EQ-6,,ATACADO,ENTREGA TOTAL,4799,CADERNO ORGANIZADOR DUO PÓLEN PAUTADO & PONTADO 17X24 TROPICÁLIA PRETO,"110,00",05/10/2023,2023-41,10,2023,10-2023,Caderno organizador,220
3461,12555-1,12555,1,EQ-6,,ATACADO,ENTREGA TOTAL,1514,REFIL DIVISÓRIAS C/ ADESIVO CADERNO CRIATIVO 17X24 P&B,"400,00",22/09/2023,2023-39,9,2023,9-2023,Refil,120
3462,12556-1,12556,1,EQ-3,,ATACADO,ENTREGA TOTAL,4737,CADERNO ESPIRAL PÓLEN PAUTADO 17X24 TROPICÁLIA AZUL,"200,00",28/09/2023,2023-40,9,2023,9-2023,Wire-o Simples,200
3463,12556-2,12556,2,EQ-7,,ATACADO,ENTREGA TOTAL,4737,CADERNO ESPIRAL PÓLEN PAUTADO 17X24 TROPICÁLIA AZUL,"200,00",11/10/2023,2023-42,10,2023,10-2023,Wire-o Simples,200
3464,12557-1,12557,1,EQ-4,,ATACADO,ENTREGA TOTAL,4034,CADERNO ORGANIZADOR DUO MELISSA PAUTADO & PONTADO A5 COLMÉIA,"400,00",03/10/2023,2023-41,10,2023,10-2023,Caderno organizador,800
3465,12557-1,12557,1,EQ-4,,ATACADO,ENTREGA TOTAL,4034,CADERNO ORGANIZADOR DUO MELISSA PAUTADO & PONTADO A5 COLMÉIA,"252,00",04/10/2023,2023-41,10,2023,10-2023,Caderno organizador,504
3466,12558-1,12558,1,EQ-5,,ATACADO,ENTREGA TOTAL,3129,CADERNO ORGANIZADOR DUO CLÁSSICA PAUTADO & PONTADO 17X24 PRETA,"360,00",03/10/2023,2023-41,10,2023,10-2023,Caderno organizador,720
3467,12558-1,12558,1,EQ-5,,ATACADO,ENTREGA TOTAL,3129,CADERNO ORGANIZADOR DUO CLÁSSICA PAUTADO & PONTADO 17X24 PRETA,"90,00",07/10/2023,2023-41,10,2023,10-2023,Caderno organizador,180
3468,12559-1,12559,1,EQ-6,,ATACADO,ENTREGA TOTAL,1507,REFIL DIVISÓRIAS C/ ADESIVO CADERNO CRIATIVO 17X24 COLORIDA,"400,00",19/09/2023,2023-39,9,2023,9-2023,Refil,120
3469,12559-2,12559,2,EQ-6,,SITE,ENTREGA TOTAL,1507,REFIL DIVISÓRIAS C/ ADESIVO CADERNO CRIATIVO 17X24 COLORIDA,"50,00",19/09/2023,2023-39,9,2023,9-2023,Refil,15
3470,12560-1,12560,1,EQ-7,,ATACADO,ENTREGA TOTAL,4843,CADERNO ORGANIZADOR DUO PÓLEN PAUTADO & PONTADO A5 TROPICÁLIA AZUL,"310,00",04/10/2023,2023-41,10,2023,10-2023,Caderno organizador,620
3471,12560-1,12560,1,EQ-7,,ATACADO,ENTREGA TOTAL,4843,CADERNO ORGANIZADOR DUO PÓLEN PAUTADO & PONTADO A5 TROPICÁLIA AZUL,"40,00",05/10/2023,2023-41,10,2023,10-2023,Caderno organizador,80
3472,12561-1,12561,1,EQ-5,,ATACADO,ENTREGA TOTAL,3990,CADERNO ESPIRAL MELISSA PAUTADO 17X24 ONÇA,"400,00",27/09/2023,2023-40,9,2023,9-2023,Wire-o Simples,400
3473,12562-1,12562,1,EQ-5,,ATACADO,ENTREGA TOTAL,1811,CADERNO ESPIRAL CLÁSSICA PAUTADO 17X24 CARAMELO,"300,00",28/09/2023,2023-40,9,2023,9-2023,Wire-o Simples,300
3474,12562-1,12562,1,EQ-5,,ATACADO,ENTREGA TOTAL,1811,CADERNO ESPIRAL CLÁSSICA PAUTADO 17X24 CARAMELO,"301,00",11/10/2023,2023-42,10,2023,10-2023,Wire-o Simples,301
3475,12563-1,12563,1,EQ-3,,ATACADO,ENTREGA TOTAL,4379,CADERNO ORGANIZADOR DUO PÁSSAROS PAUTADO & PONTADO A5 FLORESTA TROPICAL BRANCO,"200,00",04/10/2023,2023-41,10,2023,10-2023,Caderno organizador,400
3476,12563-1,12563,1,EQ-3,,ATACADO,ENTREGA TOTAL,4379,CADERNO ORGANIZADOR DUO PÁSSAROS PAUTADO & PONTADO A5 FLORESTA TROPICAL BRANCO,"300,00",04/10/2023,2023-41,10,2023,10-2023,Caderno organizador,600
3477,12563-1,12563,1,EQ-3,,ATACADO,ENTREGA TOTAL,4379,CADERNO ORGANIZADOR DUO PÁSSAROS PAUTADO & PONTADO A5 FLORESTA TROPICAL BRANCO,"252,00",06/10/2023,2023-41,10,2023,10-2023,Caderno organizador,504
3478,12564-1,12564,1,EQ-2,,ATACADO,ENTREGA TOTAL,2900,CADERNO ORGANIZADOR DUO ASTRAL PAUTADO & PONTADO A5 ESPAÇO TEMPO BRANCO,"90,00",04/10/2023,2023-41,10,2023,10-2023,Caderno organizador,180
3479,12564-1,12564,1,EQ-2,,ATACADO,ENTREGA TOTAL,2900,CADERNO ORGANIZADOR DUO ASTRAL PAUTADO & PONTADO A5 ESPAÇO TEMPO BRANCO,"260,00",04/10/2023,2023-41,10,2023,10-2023,Caderno organizador,520
3480,12565-1,12565,1,EQ-3,,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"500,00",27/09/2023,2023-40,9,2023,9-2023,Revistas(Individuais),300
3481,12568-1,12568,1,EQ-1,,ATACADO,ENTREGA TOTAL,4003,CADERNO ORGANIZADOR DUO MELISSA PAUTADO & PONTADO 17X24 FAVO DE ABELHAS,"350,00",02/10/2023,2023-41,10,2023,10-2023,Caderno organizador,700
3482,12568-1,12568,1,EQ-1,,ATACADO,ENTREGA TOTAL,4003,CADERNO ORGANIZADOR DUO MELISSA PAUTADO & PONTADO 17X24 FAVO DE ABELHAS,"303,00",10/10/2023,2023-42,10,2023,10-2023,Caderno organizador,606
3483,12569-1,12569,1,EQ-5,,ATACADO,ENTREGA TOTAL,4553,CADERNO ORGANIZADOR DUO PASTEL BLOCK SPORT PAUTADO & PONTADO A5 SPORT,"200,00",04/10/2023,2023-41,10,2023,10-2023,Caderno organizador,400
3484,12569-1,12569,1,EQ-5,,ATACADO,ENTREGA TOTAL,4553,CADERNO ORGANIZADOR DUO PASTEL BLOCK SPORT PAUTADO & PONTADO A5 SPORT,"200,00",04/10/2023,2023-41,10,2023,10-2023,Caderno organizador,400
3485,12570-1,12570,1,EQ-1,,ATACADO,ENTREGA TOTAL,4294,CADERNO ORGANIZADOR DUO PÁSSAROS PAUTADO & PONTADO 17X24 FLORESTA TROPICAL PRETO,"200,00",30/09/2023,2023-40,9,2023,9-2023,Caderno organizador,400
3486,12570-1,12570,1,EQ-1,,ATACADO,ENTREGA TOTAL,4294,CADERNO ORGANIZADOR DUO PÁSSAROS PAUTADO & PONTADO 17X24 FLORESTA TROPICAL PRETO,"200,00",07/10/2023,2023-41,10,2023,10-2023,Caderno organizador,400
3487,12571-1,12571,1,EQ-5,,ATACADO,ENTREGA TOTAL,3181,CADERNO ORGANIZADOR DUO CLÁSSICA PAUTADO & PONTADO A5 CARAMELO,"90,00",05/10/2023,2023-41,10,2023,10-2023,Caderno organizador,180
3488,12571-1,12571,1,EQ-5,,ATACADO,ENTREGA TOTAL,3181,CADERNO ORGANIZADOR DUO CLÁSSICA PAUTADO & PONTADO A5 CARAMELO,"210,00",03/10/2023,2023-41,10,2023,10-2023,Caderno organizador,420
3489,12573-1,12573,1,EQ-5,,ATACADO,ENTREGA TOTAL,3594,CADERNO ORGANIZADOR DUO JÓIA NATURAL PAUTADO & PONTADO 17X24 INSECTA DIA,"200,00",09/10/2023,2023-42,10,2023,10-2023,Caderno organizador,400
3490,12574-1,12574,1,EQ-2,,ATACADO,ENTREGA TOTAL,3662,CADERNO ORGANIZADOR DUO JÓIA NATURAL PAUTADO & PONTADO A5 INSECTA NOITE,"200,00",04/10/2023,2023-41,10,2023,10-2023,Caderno organizador,400
3491,12575-1,12575,1,EQ-8,,ATACADO,ENTREGA TOTAL,3914,CADERNO ORGANIZADOR DUO KRAFT PAUTADO & PONTADO A5 RELICÁRIO,"51,00",16/10/2023,2023-43,10,2023,10-2023,Caderno organizador,102
3492,12576-1,12576,1,EQ-3,,ATACADO,ENTREGA TOTAL,3877,CADERNO ESPIRAL KRAFT PAUTADO 17X24 RELICÁRIO,"200,00",22/09/2023,2023-39,9,2023,9-2023,Wire-o Simples,200
3493,12577-1,12577,1,EQ-2,,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"100,00",02/10/2023,2023-41,10,2023,10-2023,Brochura,100
3494,12580-1,12580,1,EQ-5,,ATACADO,ENTREGA TOTAL,3365,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 VERMELHO QUENTE,"200,00",27/09/2023,2023-40,9,2023,9-2023,Argolados,300
3495,12580-1,12580,1,EQ-5,,ATACADO,ENTREGA TOTAL,3365,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 VERMELHO QUENTE,"130,00",10/10/2023,2023-42,10,2023,10-2023,Argolados,195
3496,12580-1,12580,1,EQ-5,,ATACADO,ENTREGA TOTAL,3365,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 VERMELHO QUENTE,"70,00",02/10/2023,2023-41,10,2023,10-2023,Argolados,105
3497,12581-1,12581,1,EQ-2,,ATACADO,ENTREGA TOTAL,3945,CADERNO CRIATIVO ARGOLADO KRAFT PAUTADO 17X24 LINHA E PONTO,"320,00",29/09/2023,2023-40,9,2023,9-2023,Argolados,480
3498,12581-1,12581,1,EQ-2,,ATACADO,ENTREGA TOTAL,3945,CADERNO CRIATIVO ARGOLADO KRAFT PAUTADO 17X24 LINHA E PONTO,"180,00",06/10/2023,2023-41,10,2023,10-2023,Argolados,270
3499,12582-1,12582,1,EQ-5,,ATACADO,ENTREGA TOTAL,2818,CADERNO ESPIRAL ASTRAL PAUTADO 17X24 CARTAS DO ZODÍACO BRANCO,"200,00",29/09/2023,2023-40,9,2023,9-2023,Wire-o Simples,200
3500,12582-1,12582,1,EQ-5,,ATACADO,ENTREGA TOTAL,2818,CADERNO ESPIRAL ASTRAL PAUTADO 17X24 CARTAS DO ZODÍACO BRANCO,"150,00",09/10/2023,2023-42,10,2023,10-2023,Wire-o Simples,150
3501,12583-1,12583,1,EQ-8,,ATACADO,ENTREGA TOTAL,4201,CADERNO CRIATIVO ARGOLADO OFFICE DUO PÁSSAROS PAUTADO & PONTADO A5 ESPÉCIES ROSA,"200,00",28/09/2023,2023-40,9,2023,9-2023,Argolados,300
3502,12583-1,12583,1,EQ-8,,ATACADO,ENTREGA TOTAL,4201,CADERNO CRIATIVO ARGOLADO OFFICE DUO PÁSSAROS PAUTADO & PONTADO A5 ESPÉCIES ROSA,"150,00",16/10/2023,2023-43,10,2023,10-2023,Argolados,225
3503,12584-1,12584,1,EQ-5,,ATACADO,ENTREGA TOTAL,4195,CADERNO ESPIRAL PÁSSAROS PAUTADO 17X24 FLORESTA TROPICAL BRANCO,"200,00",30/09/2023,2023-40,9,2023,9-2023,Wire-o Simples,200
3504,12584-1,12584,1,EQ-5,,ATACADO,ENTREGA TOTAL,4195,CADERNO ESPIRAL PÁSSAROS PAUTADO 17X24 FLORESTA TROPICAL BRANCO,"150,00",06/10/2023,2023-41,10,2023,10-2023,Wire-o Simples,150
3505,12584-2,12584,2,EQ-5,,SITE,ENTREGA TOTAL,4195,CADERNO ESPIRAL PÁSSAROS PAUTADO 17X24 FLORESTA TROPICAL BRANCO,"8,00",06/10/2023,2023-41,10,2023,10-2023,Wire-o Simples,8
3506,12584-3,12584,3,EQ-5,,LOJA,ENTREGA TOTAL,4195,CADERNO ESPIRAL PÁSSAROS PAUTADO 17X24 FLORESTA TROPICAL BRANCO,"8,00",06/10/2023,2023-41,10,2023,10-2023,Wire-o Simples,8
3507,12585-1,12585,1,EQ-5,,ATACADO,ENTREGA TOTAL,3587,CADERNO ESPIRAL JÓIA NATURAL PAUTADO 17X24 INSECTA NOITE,"200,00",29/09/2023,2023-40,9,2023,9-2023,Wire-o Simples,200
3508,12585-1,12585,1,EQ-5,,ATACADO,ENTREGA TOTAL,3587,CADERNO ESPIRAL JÓIA NATURAL PAUTADO 17X24 INSECTA NOITE,"151,00",16/10/2023,2023-43,10,2023,10-2023,Wire-o Simples,151
3509,12586-1,12586,1,EQ-1,,ATACADO,ENTREGA TOTAL,2795,CADERNO CRIATIVO ARGOLADO OFFICE DUO ASTRAL PAUTADO & PONTADO A5 CARTAS DO ZODÍACO AZUL,"300,00",27/09/2023,2023-40,9,2023,9-2023,Argolados,450
3510,12587-1,12587,1,EQ-1,,ATACADO,ENTREGA TOTAL,1545,CADERNO CRIATIVO ARGOLADO PASTEL PAUTADO 17X24 ROSA,"201,00",27/09/2023,2023-40,9,2023,9-2023,Argolados,"301,5"
3511,12587-1,12587,1,EQ-1,,ATACADO,ENTREGA TOTAL,1545,CADERNO CRIATIVO ARGOLADO PASTEL PAUTADO 17X24 ROSA,"100,00",10/10/2023,2023-42,10,2023,10-2023,Argolados,150
3512,12588-1,12588,1,EQ-4,,ATACADO,ENTREGA TOTAL,3983,CADERNO CRIATIVO ARGOLADO OFFICE DUO MELISSA PAUTADO & PONTADO A5 FAVO DE ABELHAS,"60,00",02/10/2023,2023-41,10,2023,10-2023,Argolados,90
3513,12588-1,12588,1,EQ-4,,ATACADO,ENTREGA TOTAL,3983,CADERNO CRIATIVO ARGOLADO OFFICE DUO MELISSA PAUTADO & PONTADO A5 FAVO DE ABELHAS,"200,00",28/09/2023,2023-40,9,2023,9-2023,Argolados,300
3514,12588-1,12588,1,EQ-4,,ATACADO,ENTREGA TOTAL,3983,CADERNO CRIATIVO ARGOLADO OFFICE DUO MELISSA PAUTADO & PONTADO A5 FAVO DE ABELHAS,"110,00",10/10/2023,2023-42,10,2023,10-2023,Argolados,165
3515,12589-1,12589,1,EQ-5,,ATACADO,ENTREGA TOTAL,2764,CADERNO CRIATIVO ARGOLADO ASTRAL PAUTADO 17X24 ESPAÇO TEMPO PRETO,"200,00",02/10/2023,2023-41,10,2023,10-2023,Argolados,300
3516,12589-1,12589,1,EQ-5,,ATACADO,ENTREGA TOTAL,2764,CADERNO CRIATIVO ARGOLADO ASTRAL PAUTADO 17X24 ESPAÇO TEMPO PRETO,"100,00",07/10/2023,2023-41,10,2023,10-2023,Argolados,150
3517,12590-1,12590,1,EQ-5,,ATACADO,ENTREGA TOTAL,1552,CADERNO CRIATIVO ARGOLADO PASTEL PAUTADO 17X24 AZUL,"200,00",16/10/2023,2023-43,10,2023,10-2023,Argolados,300
3518,12591-1,12591,1,EQ-6,,ATACADO,ENTREGA TOTAL,5062,REFIL CADERNO ORGANIZADOR 40 FLS PÓLEN 90G PAUTADO 17X24,"600,00",22/09/2023,2023-39,9,2023,9-2023,Refil,180
3519,12591-2,12591,2,EQ-6,,ATACADO,ENTREGA TOTAL,5062,REFIL CADERNO ORGANIZADOR 40 FLS PÓLEN 90G PAUTADO 17X24,"403,00",18/10/2023,2023-43,10,2023,10-2023,Refil,"120,9"
3520,12592-1,12592,1,EQ-6,,ATACADO,ENTREGA TOTAL,5055,REFIL CADERNO ORGANIZADOR 40 FLS OFFSET 90G PONTADO A5,"450,00",26/09/2023,2023-40,9,2023,9-2023,Refil,135
3521,12592-2,12592,2,EQ-6,,ATACADO,ENTREGA TOTAL,5055,REFIL CADERNO ORGANIZADOR 40 FLS OFFSET 90G PONTADO A5,"151,00",23/10/2023,2023-44,10,2023,10-2023,Refil,"45,3"
3522,12593-1,12593,1,EQ-6,,ATACADO,ENTREGA TOTAL,5086,REFIL CADERNO ORGANIZADOR 40 FLS OFFSET 90G PONTADO 17X24,"450,00",22/09/2023,2023-39,9,2023,9-2023,Refil,135
3523,12593-2,12593,2,EQ-6,,ATACADO,ENTREGA TOTAL,5086,REFIL CADERNO ORGANIZADOR 40 FLS OFFSET 90G PONTADO 17X24,"150,00",17/10/2023,2023-43,10,2023,10-2023,Refil,45
3524,12594-1,12594,1,EQ-6,,ATACADO,ENTREGA TOTAL,5031,REFIL CADERNO ORGANIZADOR 40 FLS PÓLEN 90G PAUTADO A5,"400,00",26/09/2023,2023-40,9,2023,9-2023,Refil,120
3525,12594-2,12594,2,EQ-6,,ATACADO,ENTREGA TOTAL,5031,REFIL CADERNO ORGANIZADOR 40 FLS PÓLEN 90G PAUTADO A5,"300,00",23/10/2023,2023-44,10,2023,10-2023,Refil,90
3526,12594-3,12594,3,EQ-6,,SITE,ENTREGA TOTAL,5031,REFIL CADERNO ORGANIZADOR 40 FLS PÓLEN 90G PAUTADO A5,"60,00",23/10/2023,2023-44,10,2023,10-2023,Refil,18
3527,12595-1,12595,1,EQ-6,,ATACADO,ENTREGA TOTAL,5048,REFIL CADERNO ORGANIZADOR 40 FLS OFFSET 90G PAUTADO A5,"500,00",26/09/2023,2023-40,9,2023,9-2023,Refil,150
3528,12595-2,12595,2,EQ-6,,ATACADO,ENTREGA TOTAL,5048,REFIL CADERNO ORGANIZADOR 40 FLS OFFSET 90G PAUTADO A5,"300,00",23/10/2023,2023-44,10,2023,10-2023,Refil,90
3529,12596-1,12596,1,EQ-5,,ATACADO,ENTREGA TOTAL,5079,REFIL CADERNO ORGANIZADOR 40 FLS OFFSET 90G PAUTADO 17X24,"800,00",22/09/2023,2023-39,9,2023,9-2023,Refil,240
3530,12596-2,12596,2,EQ-6,,ATACADO,ENTREGA TOTAL,5079,REFIL CADERNO ORGANIZADOR 40 FLS OFFSET 90G PAUTADO 17X24,"200,00",17/10/2023,2023-43,10,2023,10-2023,Refil,60
3531,12597-1,12597,1,EQ-6,,ATACADO,ENTREGA TOTAL,5000,REFIL CADERNO CRIATIVO ARGOLADO 80 FLS PÓLEN 80G AGENDA PLANNER 2024 SEMANAL A5 C/ 12 DIVISÓRIAS,"300,00",22/09/2023,2023-39,9,2023,9-2023,Refil,90
3532,12598-1,12598,1,EQ-FIN,,ATACADO,ENTREGA TOTAL,8620,#N/A,"240,00",18/09/2023,2023-39,9,2023,9-2023,outros,240
3533,12599-1,12599,1,EQ-1,,ATACADO,ENTREGA TOTAL,4171,CADERNO CRIATIVO ARGOLADO PÁSSAROS PAUTADO 17X24 FLORESTA TROPICAL BRANCO,"33,00",18/09/2023,2023-39,9,2023,9-2023,Argolados,"49,5"
3534,12599-2,12599,2,EQ-5,,ATACADO,ENTREGA TOTAL,4171,CADERNO CRIATIVO ARGOLADO PÁSSAROS PAUTADO 17X24 FLORESTA TROPICAL BRANCO,"167,00",17/10/2023,2023-43,10,2023,10-2023,Argolados,"250,5"
3535,12600-1,12600,1,EQ-5,,ATACADO,ENTREGA TOTAL,4683,CADERNO CRIATIVO ARGOLADO PÓLEN PAUTADO 17X24 TROPICÁLIA AZUL,"14,00",27/09/2023,2023-40,9,2023,9-2023,Argolados,21
3536,12600-2,12600,2,EQ-8,,ATACADO,ENTREGA TOTAL,4683,CADERNO CRIATIVO ARGOLADO PÓLEN PAUTADO 17X24 TROPICÁLIA AZUL,"106,00",10/10/2023,2023-42,10,2023,10-2023,Argolados,159
3537,12600-2,12600,2,EQ-8,,ATACADO,ENTREGA TOTAL,4683,CADERNO CRIATIVO ARGOLADO PÓLEN PAUTADO 17X24 TROPICÁLIA AZUL,"30,00",02/10/2023,2023-41,10,2023,10-2023,Argolados,45
3538,12601-1,12601,1,EQ-2,,ATACADO,ENTREGA TOTAL,4126,CADERNETA CICEROS MELISSA MIOLO TRI 14X21 ONÇA,"50,00",30/09/2023,2023-40,9,2023,9-2023,Brochura,50
3539,12601-1,12601,1,EQ-2,,ATACADO,ENTREGA TOTAL,4126,CADERNETA CICEROS MELISSA MIOLO TRI 14X21 ONÇA,"90,00",05/10/2023,2023-41,10,2023,10-2023,Brochura,90
3540,12602-1,12602,1,EQ-3,,ATACADO,ENTREGA TOTAL,3778,CADERNETA CICEROS JÓIA NATURAL MIOLO TRI 14X21 INSECTA NOITE,"50,00",29/09/2023,2023-40,9,2023,9-2023,Brochura,50
3541,12602-1,12602,1,EQ-3,,ATACADO,ENTREGA TOTAL,3778,CADERNETA CICEROS JÓIA NATURAL MIOLO TRI 14X21 INSECTA NOITE,"91,00",06/10/2023,2023-41,10,2023,10-2023,Brochura,91
3542,12603-1,12603,1,EQ-3,,ATACADO,ENTREGA TOTAL,4102,PLANNER PERMANENTE CICEROS CADERNETA CICEROS MELISSA 14X21 ONÇA,"200,00",29/09/2023,2023-40,9,2023,9-2023,Brochura,200
3543,12604-1,12604,1,EQ-6,,ATACADO,ENTREGA TOTAL,3754,PLANNER PERMANENTE WIRE-O JÓIA NATURAL FINANCEIRO A5 INSECTA DIA,"150,00",16/10/2023,2023-43,10,2023,10-2023,Wire-o com fita,300
3544,12604-2,12604,2,EQ-6,,SITE,ENTREGA TOTAL,3754,PLANNER PERMANENTE WIRE-O JÓIA NATURAL FINANCEIRO A5 INSECTA DIA,"3,00",16/10/2023,2023-43,10,2023,10-2023,Wire-o com fita,6
3545,12604-3,12604,3,EQ-6,,LOJA,ENTREGA TOTAL,3754,PLANNER PERMANENTE WIRE-O JÓIA NATURAL FINANCEIRO A5 INSECTA DIA,"15,00",16/10/2023,2023-43,10,2023,10-2023,Wire-o com fita,30
3546,12605-1,12605,1,EQ-3,,ATACADO,ENTREGA TOTAL,3732,CADERNETA REVISTA NOTAS MIX MIOLOS DIFERENTES KIT 4 UNIDADES 14X21 PRETO,"50,00",30/09/2023,2023-40,9,2023,9-2023,Kit de revistas,75
3547,12605-1,12605,1,EQ-3,,ATACADO,ENTREGA TOTAL,3732,CADERNETA REVISTA NOTAS MIX MIOLOS DIFERENTES KIT 4 UNIDADES 14X21 PRETO,"150,00",05/10/2023,2023-41,10,2023,10-2023,Kit de revistas,225
3548,12606-1,12606,1,EQ-2,,ATACADO,ENTREGA TOTAL,3310,CADERNETA CICEROS CLÁSSICA MIOLO TRI 14X21 PRETA,"50,00",30/09/2023,2023-40,9,2023,9-2023,Brochura,50
3549,12606-1,12606,1,EQ-2,,ATACADO,ENTREGA TOTAL,3310,CADERNETA CICEROS CLÁSSICA MIOLO TRI 14X21 PRETA,"120,00",05/10/2023,2023-41,10,2023,10-2023,Brochura,120
3550,12607-1,12607,1,EQ-8,,ATACADO,ENTREGA TOTAL,3220,CICEROS FLEX PAUTADO 14X21 PRETO / PRETO,"253,00",17/10/2023,2023-43,10,2023,10-2023,Brochura,253
3551,12608-1,12608,1,EQ-2,,ATACADO,ENTREGA TOTAL,1919,CADERNETA CICEROS CLASSICA PAUTADO 14X21 AZUL MARINHO/AMARELO,"150,00",20/10/2023,2023-43,10,2023,10-2023,Brochura,150
3552,12609-1,12609,1,EQ-7,,ATACADO,ENTREGA TOTAL,2955,AGENDA PLANNER WIRE-O 2024 ASTRAL SEMANAL CHECKLIST 17X24 ESPAÇO TEMPO PRETO,"30,00",30/09/2023,2023-40,9,2023,9-2023,Wire-o com fita,60
3553,12609-1,12609,1,EQ-7,,ATACADO,ENTREGA TOTAL,2955,AGENDA PLANNER WIRE-O 2024 ASTRAL SEMANAL CHECKLIST 17X24 ESPAÇO TEMPO PRETO,"90,00",10/10/2023,2023-42,10,2023,10-2023,Wire-o com fita,180
3554,12609-2,12609,2,EQ-7,,SITE,ENTREGA TOTAL,2955,AGENDA PLANNER WIRE-O 2024 ASTRAL SEMANAL CHECKLIST 17X24 ESPAÇO TEMPO PRETO,"58,00",10/10/2023,2023-42,10,2023,10-2023,Wire-o com fita,116
3555,12610-1,12610,1,EQ-7,,ATACADO,ENTREGA TOTAL,4645,AGENDA PLANNER ARGOLADO 2024 PASTEL BLOCK SPORT SEMANAL A6 VINTE E QUATRO,"80,00",29/09/2023,2023-40,9,2023,9-2023,Argolados,120
3556,12610-2,12610,2,EQ-7,,SITE,ENTREGA TOTAL,4645,AGENDA PLANNER ARGOLADO 2024 PASTEL BLOCK SPORT SEMANAL A6 VINTE E QUATRO,"53,00",16/10/2023,2023-43,10,2023,10-2023,Argolados,"79,5"
3557,12611-1,12611,1,EQ-8,,ATACADO,ENTREGA TOTAL,4072,AGENDA PLANNER CICEROS 2024 MELISSA DIÁRIA 14X21 ONÇA,"100,00",30/09/2023,2023-40,9,2023,9-2023,Brochura,100
3558,12611-1,12611,1,EQ-8,,ATACADO,ENTREGA TOTAL,4072,AGENDA PLANNER CICEROS 2024 MELISSA DIÁRIA 14X21 ONÇA,"200,00",06/10/2023,2023-41,10,2023,10-2023,Brochura,200
3559,12611-2,12611,2,EQ-8,,SITE,ENTREGA TOTAL,4072,AGENDA PLANNER CICEROS 2024 MELISSA DIÁRIA 14X21 ONÇA,"217,00",06/10/2023,2023-41,10,2023,10-2023,Brochura,217
3560,12612-1,12612,1,EQ-4,,ATACADO,ENTREGA TOTAL,4836,AGENDA PLANNER ARGOLADO 2024 PÓLEN SEMANAL NOTAS A5 TROPICÁLIA AZUL,"50,00",02/10/2023,2023-41,10,2023,10-2023,Argolados,75
3561,12612-1,12612,1,EQ-4,,ATACADO,ENTREGA TOTAL,4836,AGENDA PLANNER ARGOLADO 2024 PÓLEN SEMANAL NOTAS A5 TROPICÁLIA AZUL,"251,00",07/10/2023,2023-41,10,2023,10-2023,Argolados,"376,5"
3562,12612-2,12612,2,EQ-4,,SITE,ENTREGA TOTAL,4836,AGENDA PLANNER ARGOLADO 2024 PÓLEN SEMANAL NOTAS A5 TROPICÁLIA AZUL,"248,00",07/10/2023,2023-41,10,2023,10-2023,Argolados,372
3563,12612-3,12612,3,EQ-4,,LOJA,ENTREGA TOTAL,4836,AGENDA PLANNER ARGOLADO 2024 PÓLEN SEMANAL NOTAS A5 TROPICÁLIA AZUL,"9,00",07/10/2023,2023-41,10,2023,10-2023,Argolados,"13,5"
3564,12613-1,12613,1,EQ-1,,ATACADO,ENTREGA TOTAL,3211,AGENDA PLANNER CICEROS 2024 CLÁSSICA SEMANAL 9X13 PRETA,"250,00",29/09/2023,2023-40,9,2023,9-2023,Brochura,250
3565,12613-2,12613,2,EQ-1,,SITE,ENTREGA TOTAL,3211,AGENDA PLANNER CICEROS 2024 CLÁSSICA SEMANAL 9X13 PRETA,"200,00",16/10/2023,2023-43,10,2023,10-2023,Brochura,200
3566,12614-1,12614,1,EQ-4,,ATACADO,ENTREGA TOTAL,2887,AGENDA PLANNER ARGOLADO 2024 ASTRAL SEMANAL NOTAS A5 ESPAÇO PRETO,"300,00",02/10/2023,2023-41,10,2023,10-2023,Argolados,450
3567,12614-2,12614,2,EQ-4,,SITE,ENTREGA TOTAL,2887,AGENDA PLANNER ARGOLADO 2024 ASTRAL SEMANAL NOTAS A5 ESPAÇO PRETO,"251,00",06/10/2023,2023-41,10,2023,10-2023,Argolados,"376,5"
3568,12615-1,12615,1,EQ-1,,ATACADO,ENTREGA TOTAL,3235,AGENDA PLANNER CICEROS 2024 CLÁSSICA SEMANAL 9X13 CARAMELO,"232,00",28/09/2023,2023-40,9,2023,9-2023,Brochura,232
